"cuadrID","cUTM10","utm10","LLU_1998","LLU98_P","cat","cat_","p_lontra34","a_lontra34","LLU_2008","survey2008","LLU98_D","Llu2015","lati","long","lonUTM","latUTM","lonMoll","latMoll","newpres"
120,"29SPD47","PD47",1,0.714073897230408,1088,17857,1,0,1,1,1,1,39.5152702,-7.3168349,128839.883772906,4382939.50216572,-624143.605374428,4735146.50063937,0
121,"29SPD48","PD48",1,0.649205563979189,1089,17858,1,0,1,1,1,1,39.6073341,-7.3149123,129496.538354868,4393154.76991833,-623461.730848285,4745461.59588419,0
122,"29SPD49","PD49",0,0.628409998449601,1090,17859,0,0,0,0,0.948164714251487,0,39.6597099,-7.2992444,131121.256002956,4398906.2148918,-621831.761702221,4751327.63530583,0
123,"29SPD53","PD53",0,0.629228545925483,1156,18278,0,0,0,0,0.943129288946322,0,39.1804314,-7.1806421,138830.614161537,4345205.57121514,-614364.226884013,4697587.14600775,0
124,"29SPD54","PD54",1,0.724817549592643,1157,18279,1,0,1,1,1,1,39.2385368,-7.1967621,137736.777131224,4351721.95725982,-615424.936201471,4704109.74248185,0
125,"29SPD55","PD55",0,0.765369394817649,1158,18280,0,0,0,0,0.914797411680315,1,39.3313446,-7.2046003,137539.64787942,4362058.71013906,-615584.898371575,4714523.64279883,0
126,"29SPD56","PD56",0,0.751211269863333,1159,18281,1,0,1,1,0.916916524292037,1,39.4212761,-7.2024713,138188.755298837,4372036.15068695,-614907.398260301,4724609.85696839,1
127,"29SPD57","PD57",1,0.686030505668018,1160,18282,0,1,0,1,1,1,39.5123444,-7.1972828,139107.333240941,4382127.59697882,-613961.696272919,4734818.60183799,NA
128,"29SPD58","PD58",1,0.621343013017496,1161,18283,1,0,1,1,1,1,39.6032143,-7.1966534,139632.999986464,4392215.39577511,-613405.161864622,4745000.11169264,0
129,"29SPD59","PD59",0,0.628651070520783,1162,18284,1,0,1,1,0.94380985297659,1,39.6623421,-7.2036085,139343.381451791,4398809.05257282,-613669.798905486,4751622.39527769,1
130,"29SPD60","PD60",0,0.287955421665563,1225,18679,0,0,0,0,0.857027569890096,1,38.8581848,-7.0459771,148875.056099803,4308897.05018861,-604562.802309435,4661376.91599769,0
131,"29SPD62","PD62",0,0.529174265575271,1227,18681,0,0,0,0,0.949552844979575,0,39.0964928,-7.0919542,146074.252125091,4335535.29430987,-607228.739382019,4688161.0884613,0
132,"29SPD63","PD63",1,0.571130433889087,1228,18682,2,0,1,1,1,1,39.1493301,-7.086411,146818.340270281,4341380.42942214,-606469.620551339,4694095.05274639,0
133,"29SPD64","PD64",0,0.672279014385167,1229,18683,1,0,1,1,0.918765610033513,1,39.2377434,-7.0872068,147192.841107898,4351200.51309268,-606060.694735253,4704020.69332906,1
134,"29SPD65","PD65",0,0.746419154120053,1230,18684,1,0,1,1,0.875108434121661,0,39.3260231,-7.0840063,147912.327371293,4360990.23849347,-605309.753436693,4713926.66066443,1
135,"29SPD66","PD66",0,0.764093534566097,1231,18685,1,0,1,1,0.917261258856124,1,39.4209404,-7.0821567,148548.997735438,4371522.32382301,-604637.420527961,4724572.21578782,1
136,"29SPD67","PD67",1,0.703151355369217,1232,18686,1,0,1,1,1,1,39.5111351,-7.0810142,149101.580228679,4381532.86151206,-604050.020018357,4734683.07225962,0
137,"29SPD68","PD68",1,0.638994300505864,1233,18687,0,0,0,0,1,1,39.5993195,-7.0787082,149744.575524447,4391315.70782933,-603373.353242488,4744563.8216832,NA
138,"29SPD69","PD69",0,0.635461773572112,1234,18688,1,0,1,1,0.941409072204914,1,39.6608086,-7.0690856,150880.973878468,4398105.85601544,-602218.256849473,4751450.67083756,1
139,"29SPD70","PD70",0,0.26528824761794,1297,19061,1,0,1,1,0.842757375855761,1,38.8742523,-6.9754124,155078.842438938,4310411.52278289,-598423.612711902,4663183.85298005,1
140,"29SPD71","PD71",0,0.289022725240958,1298,19062,1,0,1,1,0.90892863592081,1,38.9588814,-6.9574013,157050.428930295,4319739.75738946,-596433.586970729,4672698.6387535,1
141,"29SPD72","PD72",1,0.37600783678498,1299,19063,0,1,0,1,1,1,39.0582047,-6.9442029,158673.183290846,4330717.86941823,-594779.716373957,4683860.05021956,NA
142,"29SPD73","PD73",0,0.532715702348674,1300,19064,1,0,1,1,0.914340434430236,1,39.1479607,-6.9710479,156785.620861045,4340784.8761178,-596603.867819776,4693941.28148846,1
143,"29SPD74","PD74",0,0.618489291107383,1301,19065,1,0,1,1,0.896423712109347,0,39.2355042,-6.9694118,157353.295984801,4350498.79471622,-595999.379947143,4703769.36930895,1
144,"29SPD75","PD75",0,0.70950964876427,1302,19066,1,0,1,1,0.872596535251801,1,39.3271904,-6.9669456,158013.223213898,4360669.61569099,-595301.009828938,4714057.61340322,1
145,"29SPD76","PD76",0,0.720567950972272,1303,19067,0,0,0,0,0.915266858923752,1,39.4150696,-6.9621458,158855.855249866,4370408.96708139,-594422.827635858,4723913.92705341,0
146,"29SPD77","PD77",1,0.684096546462542,1304,19068,1,0,1,1,1,1,39.5076218,-6.9643111,159121.992866213,4380693.65122117,-594113.383388649,4734289.32204982,0
147,"29SPD78","PD78",0,0.642202707506132,1305,19069,1,0,1,1,0.915137541745159,1,39.6002769,-6.9605374,159900.171894988,4390967.33094871,-593295.606926473,4744671.06913427,1
148,"29SPD79","PD79",0,0.657100967308879,1306,19070,1,0,1,1,0.914482403306795,1,39.6867599,-6.9508767,161153.146942175,4400533.47316388,-592008.852721713,4754356.55774159,1
149,"29SPD80","PD80",0,0.239335904819493,1369,19421,0,0,0,0,0.893256999367931,1,38.8695564,-6.8634453,164774.606065221,4309472.28245406,-588842.227560142,4662655.77200918,0
150,"29SPD81","PD81",0,0.291479855066524,1370,19422,1,0,1,1,0.91865272813143,1,38.9644051,-6.8588572,165619.056275398,4319986.08743488,-587957.088001651,4673319.51625201,1
151,"29SPD82","PD82",1,0.368692998609615,1371,19423,1,0,1,1,1,1,39.0529556,-6.8587093,166049.277888768,4329817.03682781,-587484.386481807,4683270.33202157,0
152,"29SPD83","PD83",1,0.522852023193484,1372,19424,1,0,1,1,1,1,39.1400986,-6.8539486,166872.45776146,4339474.82544069,-586623.114968015,4693058.41693905,0
153,"29SPD84","PD84",1,0.623263300202393,1373,19425,1,0,1,1,1,1,39.2348251,-6.8538699,167326.936984583,4349991.89802782,-586122.193916322,4703693.14767982,0
154,"29SPD85","PD85",0,0.63336193233817,1374,19426,1,0,1,1,0.917107724172368,1,39.3251343,-6.8501825,168072.572727528,4360005.33244176,-585334.775096467,4713826.95070538,1
155,"29SPD86","PD86",0,0.61494049101949,1375,19427,1,0,1,1,0.918418597916385,1,39.4143715,-6.8501759,168496.117750338,4369913.36363743,-584866.583631965,4723835.64820283,1
156,"29SPD87","PD87",1,0.614706355328394,1376,19428,1,0,1,1,1,1,39.5030098,-6.8443718,169416.300718415,4379733.64928141,-583905.805588213,4733772.42462167,0
157,"29SPD88","PD88",1,0.606978798986482,1377,19429,1,0,1,1,1,1,39.5973587,-6.8429174,169989.479928612,4390204.07649177,-583285.398028836,4744344.17215203,0
158,"29SPD89","PD89",1,0.640679759033818,1378,19430,1,0,1,1,1,1,39.6895866,-6.8431144,170411.451317131,4400445.16739524,-582815.76953834,4754673.05170129,0
159,"29SPD90","PD90",1,0.243904494665443,1442,19759,1,0,1,1,1,1,38.8686104,-6.7439504,175141.892746076,4308934.52160366,-578595.09925927,4662549.38728425,0
160,"29SPD91","PD91",0,0.289024192676602,1443,19760,1,0,1,1,0.919010588308801,1,38.9567261,-6.7453456,175423.060690602,4318722.35328163,-578265.792667355,4672456.37279955,1
161,"29SPD92","PD92",0,0.378141061780897,1444,19761,1,0,1,1,0.895956982999346,1,39.0501328,-6.7426186,176086.404087003,4329082.99373916,-577555.043163972,4682953.1934298,1
162,"29SPD93","PD93",0,0.525319919980036,1445,19762,1,0,1,1,0.919381912473686,1,39.1418533,-6.7411804,176630.830219335,4339261.11213907,-576962.396924564,4693255.46195329,1
163,"29SPD94","PD94",1,0.585209458087002,1446,19763,1,0,1,1,1,1,39.2292175,-6.7336602,177680.964233907,4348933.96221315,-575871.001230442,4703063.74467376,0
164,"29SPD95","PD95",0,0.554105968756641,1447,19764,2,0,1,1,0.91606272167301,1,39.3212509,-6.7361312,177889.99132922,4359160.93027197,-575609.299072963,4713391.28620965,1
165,"29SPD96","PD96",1,0.538316419828538,1448,19765,1,0,1,1,1,1,39.4128151,-6.7327042,178606.222308148,4369314.85733161,-574844.900205801,4723661.12601271,0
166,"29SPD97","PD97",0,0.58083493849884,1449,19766,1,0,1,1,0.919799903818567,1,39.5043755,-6.7291636,179332.253254831,4379468.04636966,-574070.128533383,4733925.48901743,1
167,"29SPD98","PD98",1,0.591745828629884,1450,19767,1,0,1,1,1,1,39.5915031,-6.7257876,180023.735671871,4389129.73851825,-573331.650541982,4743688.21184406,0
168,"29SPD99","PD99",1,0.624851351314549,1451,19768,2,0,1,1,1,1,39.6833191,-6.7257533,180450.168939128,4399323.98467675,-572852.86193328,4753971.29898594,0
169,"29SPE70","PE70",1,0.670463347919518,1307,19071,0,0,0,0,1,1,39.7796974,-6.9405022,162497.559914654,4410813.73283305,-590626.899100303,4764759.84187409,NA
170,"29SPE71","PE71",1,0.695719707949584,1308,19072,0,0,0,0,1,1,39.8457108,-6.9204545,164536.764807626,4418068.14915186,-588567.148700559,4772146.08912331,NA
171,"29SPE72","PE72",1,0.778836816954112,1309,19073,0,0,0,0,1,1,39.9380531,-6.8977275,166930.043526693,4428236.41186145,-586140.042822849,4782473.81881848,NA
172,"29SPE80","PE80",1,0.674059491469556,1379,19431,1,0,1,1,1,1,39.7771339,-6.839448,171142.983780145,4410152.42078057,-582040.892516893,4764472.95800005,0
173,"29SPE81","PE81",0,0.722649122427658,1380,19432,1,0,1,1,0.918921390434174,1,39.8694458,-6.8354745,171923.498159631,4420387.6641362,-581214.044253047,4774801.15165028,1
174,"29SPE82","PE82",0,0.789757730181536,1381,19433,1,0,1,1,0.930820779394353,1,39.9621429,-6.8274193,173054.547592691,4430650.77408284,-580037.726166657,4785167.20835256,1
175,"29SPE90","PE90",1,0.694505591949373,1452,19769,1,0,1,1,1,1,39.7785988,-6.7226353,181157.625420612,4409891.90369051,-572092.447891932,4764636.89692846,0
176,"29SPE91","PE91",1,0.756725065316802,1453,19770,1,0,1,1,1,1,39.867939,-6.7189994,181882.052859505,4419798.5937418,-571318.125502971,4774632.60706919,0
177,"29SPE92","PE92",0,0.800221416126292,1454,19771,0,0,0,0,0.918066681524412,0,39.9571419,-6.7162423,182530.716360288,4429693.25840662,-570618.56075841,4784608.09464202,0
178,"29SQA19","QA19",0,0.181972983566975,1568,20344,0,0,0,0,0.83833645952136,0,37.0048256,-6.5240684,186393.191569891,4101283.51699552,-568669.552416895,4451941.13736467,0
179,"29SQA26","QA26",0,0.172516161181617,1642,20608,0,0,0,0,0.863077940820929,0,36.7368431,-6.402174,196183.222140089,4071145.19039547,-559268.138165064,4421496.19844461,0
181,"29SQA28","QA28",0,0.170045176014621,1643,20610,0,0,0,0,0.933034229293015,1,36.9083824,-6.4082127,196323.351550259,4090203.28375338,-559012.831061343,4440989.04787284,0
182,"29SQA29","QA29",0,0.173211607120072,1644,20611,1,0,1,1,0.883001982878883,1,36.9766006,-6.4435577,193446.834733518,4097888.1573745,-561781.993203361,4448736.44586251,1
183,"29SQA35","QA35",0,0.183347923331795,1720,20849,0,1,0,1,0.907824146054397,0,36.6322556,-6.3271389,202482.959297104,4059301.91680737,-553182.744041612,4409603.36889186,0
184,"29SQA36","QA36",0,0.200624574882689,1721,20850,0,1,0,1,0.876374639798811,0,36.7003174,-6.3414073,201470.005076934,4066900.08478725,-554124.256499754,4417343.48720258,0
185,"29SQA37","QA37",0,0.19700276853139,1722,20851,0,0,0,0,0.911051871936142,1,36.78619,-6.3301411,202808.640883084,4076395.58352578,-552753.574587962,4427105.40940499,0
186,"29SQA38","QA38",1,0.202160789243439,1723,20852,1,0,1,1,1,1,36.8832169,-6.3409972,202216.383149974,4087198.08482254,-553263.245759509,4438130.3972351,0
187,"29SQA39","QA39",0,0.173308444014827,1724,20853,0,0,0,0,0.919837093573708,0,36.9702759,-6.3449574,202202.593892308,4096872.9483219,-553214.222293336,4448018.27256718,0
188,"29SQA43","QA43",1,0.285885205795458,1800,21063,0,1,0,1,1,1,36.440773,-6.2027264,212903.594468108,4037672.70361587,-543144.169293079,4387813.83446159,NA
189,"29SQA44","QA44",1,0.273094450667034,1801,21064,0,1,0,1,1,1,36.5173912,-6.228755,210854.809440015,4046253.56237881,-545086.886260627,4396534.94452185,NA
190,"29SQA45","QA45",1,0.231451341386276,1802,21065,0,1,0,1,1,1,36.6184196,-6.2265511,211428.808700491,4057459.01710175,-544449.338443084,4408029.59801804,NA
191,"29SQA46","QA46",0,0.240865318473698,1803,21066,0,0,0,0,0.928201965751121,0,36.694767,-6.2389755,210603.545547353,4065969.57802312,-545198.141945755,4416712.38143522,0
192,"29SQA47","QA47",0,0.226498504890693,1804,21067,0,2,0,1,0.873021496501153,0,36.7873611,-6.2316055,211609.332526084,4076223.5947817,-544144.166316154,4427238.51065069,0
193,"29SQA48","QA48",0,0.197144202557816,1805,21068,0,1,0,1,0.899821503563713,1,36.8769341,-6.2298431,212102.957053459,4086159.35537505,-543592.773422847,4437416.6534158,0
194,"29SQA49","QA49",0,0.160609071527608,1806,21069,0,0,0,0,0.876959444522968,1,36.9676094,-6.2289124,212526.998525148,4096220.0632836,-543108.184727824,4447715.48325188,0
195,"29SQA52","QA52",0,0.238214747714709,1882,21252,0,1,0,1,0.878946108440851,0,36.3403931,-6.108427,221000.303436507,4026256.29883932,-535318.018198611,4376383.13773621,0
196,"29SQA53","QA53",0,0.260833635341579,1883,21253,1,0,1,1,0.932112938551128,0,36.4237366,-6.1319156,219191.623859219,4035573.38841876,-537017.149694629,4385874.21636975,1
197,"29SQA54","QA54",1,0.249984807862536,1884,21254,0,1,0,1,1,1,36.5148163,-6.1220345,220405.520397045,4045652.20427478,-535758.755586422,4396241.90771872,NA
198,"29SQA55","QA55",1,0.27777735416282,1885,21255,1,0,1,1,1,1,36.602623,-6.1273689,220244.788045378,4055412.18574927,-535845.358220069,4406232.68963215,0
199,"29SQA56","QA56",0,0.238626025358977,1886,21256,0,1,0,1,0.915275349122505,0,36.6949768,-6.1210842,221140.730548479,4065643.05476765,-534895.199999451,4416736.23696242,0
200,"29SQA57","QA57",0,0.194652151172344,1887,21257,0,0,0,0,0.847943014610902,0,36.7818527,-6.1215377,221414.711816629,4075285.72840397,-534557.026205739,4426612.44737862,0
201,"29SQA58","QA58",0,0.159296556339764,1888,21258,0,1,0,1,0.818794255270689,0,36.8748894,-6.1198459,221903.084466112,4085605.97305483,-534003.754640293,4437184.3649648,0
202,"29SQA59","QA59",0,0.13814021608996,1889,21259,1,0,1,1,0.826737783635544,0,36.9682541,-6.1113572,222998.306134442,4095942.91973055,-532855.553490173,4447788.69129442,1
203,"29SQA60","QA60",0,0.312117825398199,1942,21412,0,0,0,0,0.924633292309804,0,36.1931648,-5.9875002,231352.826218103,4009576.08729022,-525338.184180949,4359607.59349014,0
204,"29SQA61","QA61",0,0.289070523441282,1943,21413,1,0,1,1,0.918131353701685,0,36.2539406,-6.0111403,229436.06976997,4016386.05959244,-527156.674988217,4366533.97418796,1
205,"29SQA62","QA62",0,0.269619249111478,1944,21414,0,1,0,1,0.879629786074284,0,36.3313599,-6.0268488,228293.092881383,4025021.28371425,-528207.057819453,4375354.215947,0
206,"29SQA63","QA63",0,0.324065469357951,1945,21415,1,0,1,1,0.878596159752316,0,36.4181976,-6.0232501,228918.062149449,4034647.59893506,-527523.992565708,4385243.55896783,1
207,"29SQA64","QA64",0,0.328308228780662,1946,21416,0,0,0,0,0.915516156862272,1,36.5096169,-6.0249515,229084.08149944,4044797.35501754,-527284.821378176,4395650.17820818,0
208,"29SQA65","QA65",1,0.31042111036975,1947,21417,1,0,1,1,1,1,36.6018677,-6.0226297,229614.048970994,4055028.16931223,-526689.015236098,4406146.76863436,0
209,"29SQA66","QA66",0,0.245162399154031,1948,21418,0,0,0,0,0.92082582362603,0,36.6902885,-6.0206032,230104.429532743,4064834.88980904,-526134.62351996,4416203.14310077,0
210,"29SQA67","QA67",0,0.185239318537489,1949,21419,0,0,0,0,0.886368250866539,0,36.7825127,-6.0222812,230277.670947754,4075074.24403087,-525886.726511419,4426687.46129751,0
211,"29SQA68","QA68",0,0.153055601376712,1950,21420,1,1,1,1,0.834301695586185,0,36.8698616,-6.0165977,231091.220957557,4084751.89729494,-525016.126164949,4436613.17105484,1
212,"29SQA69","QA69",0,0.149210997570531,1951,21421,1,0,1,1,0.847656217835036,0,36.9631157,-6.0201368,231103.623574246,4095111.02178992,-524924.07273288,4447205.20071502,1
213,"29SQB00","QB00",0,0.190101872489707,1495,20054,0,0,0,0,0.938853290782669,1,37.0849228,-6.6614585,174505.070791697,4110636.4930253,-580262.729878844,4461033.00943849,0
214,"29SQB01","QB01",1,0.190867765626688,1496,20055,1,0,1,1,1,1,37.1487999,-6.6741676,173649.591788572,4117770.59124253,-581063.601172557,4468281.14460109,0
215,"29SQB02","QB02",0,0.17184998416705,1497,20056,1,0,1,1,0.915961847778163,1,37.2405472,-6.6736927,174087.081375808,4127953.0574745,-580581.526451733,4478687.68805297,1
216,"29SQB03","QB03",0,0.220083169850601,1498,20057,0,1,0,1,0.874628385090257,1,37.3304214,-6.6710486,174709.493095623,4137920.21141214,-579918.818081295,4488877.16176528,0
217,"29SQB04","QB04",0,0.3219905277421,1499,20058,1,0,1,1,0.898972362866335,1,37.4195213,-6.6684399,175325.66244704,4147801.61824141,-579262.15653477,4498974.33223909,1
218,"29SQB05","QB05",0,0.422756674967545,1500,20059,1,0,1,1,0.895549752686736,1,37.510006,-6.6675954,175792.057804594,4157842.9123952,-578751.167649091,4509223.81861341,1
219,"29SQB06","QB06",0,0.553856195875953,1501,20060,1,0,1,1,0.900307009347963,1,37.6048927,-6.6616688,176727.024003879,4168355.40277017,-577777.011807792,4519966.92376256,1
220,"29SQB07","QB07",0,0.734444809320941,1502,20061,1,0,1,1,0.872373506580491,1,37.6959,-6.6643095,176889.009187112,4178466.91119695,-577563.775501862,4530265.97025606,1
221,"29SQB08","QB08",0,0.811434696251321,1503,20062,1,0,1,1,0.91439976259013,1,37.7843742,-6.6594734,177700.069287698,4188271.50040367,-576713.913643709,4540273.80523288,1
222,"29SQB09","QB09",1,0.779516859598005,1504,20063,1,0,1,1,1,1,37.8779488,-6.6567721,178345.237490265,4198649.73096634,-576023.418851674,4550853.68456574,0
223,"29SQB10","QB10",0,0.171728764047116,1569,20345,0,0,0,0,0.875890332397127,1,37.0628738,-6.5614986,183302.626470196,4107850.80785789,-571659.253465587,4458530.57625152,0
224,"29SQB11","QB11",0,0.168139613601706,1570,20346,1,0,1,1,0.90096334247043,1,37.1493073,-6.5642457,183418.78273113,4117453.83823649,-571491.232168839,4468338.71008645,1
225,"29SQB12","QB12",0,0.160012770907098,1571,20347,1,0,1,1,0.87266250171161,1,37.2380753,-6.5587463,184277.854532854,4127288.52900416,-570593.386604139,4478407.37222435,1
226,"29SQB13","QB13",0,0.171901336311416,1572,20348,0,1,0,1,0.847200413727447,0,37.328846,-6.5568118,184828.909162752,4137357.51108165,-569995.598932185,4488698.59039858,0
227,"29SQB14","QB14",0,0.30858235262243,1573,20349,1,0,1,1,0.915150967747,1,37.416687,-6.5583363,185061.816107296,4147112.94951105,-569711.338755004,4498653.20698056,1
228,"29SQB15","QB15",1,0.403529088041443,1574,20350,1,0,1,1,1,1,37.5091095,-6.5509663,186101.563915335,4157347.28587817,-568631.959304081,4509122.29209345,0
229,"29SQB16","QB16",1,0.535795867634392,1575,20351,1,0,1,1,1,1,37.5990791,-6.5510893,186468.439342883,4167334.48508313,-568214.012116638,4519308.85369942,0
230,"29SQB17","QB17",0,0.704729150281631,1576,20352,1,0,1,1,0.915150492380403,0,37.6917458,-6.5480523,187126.220724045,4177610.59483729,-567508.181402064,4529795.95406917,1
231,"29SQB18","QB18",0,0.760188324755315,1577,20353,1,0,1,1,0.874034743251941,1,37.7852974,-6.5463815,187667.519706843,4187989.5941656,-566915.671474302,4540378.21011455,1
232,"29SQB19","QB19",0,0.762816998972407,1578,20354,1,0,1,1,0.91634997342508,0,37.8746834,-6.543489,188299.193569335,4197902.19777125,-566236.493284095,4550484.5715814,1
233,"29SQB20","QB20",0,0.154820537209937,1645,20612,1,0,1,1,0.897192531853082,1,37.0587234,-6.4531097,192927.351333424,4107033.99000643,-562235.261913401,4458059.49944461,1
234,"29SQB21","QB21",0,0.13914298578681,1646,20613,1,0,1,1,0.896473653027827,1,37.1474419,-6.4490991,193642.149771856,4116868.17811247,-561475.076639144,4468127.0762305,1
235,"29SQB22","QB22",0,0.136448267872289,1647,20614,0,0,0,0,0.900261975860888,1,37.2380943,-6.4468131,194211.617152461,4126922.68332309,-560855.40929401,4478409.52685572,0
236,"29SQB23","QB23",0,0.150631682679435,1648,20615,0,0,0,0,0.874706108146293,0,37.324604,-6.4462233,194614.224442507,4136522.9461609,-560401.696455506,4488217.75331008,0
237,"29SQB24","QB24",0,0.237984749468774,1649,20616,1,0,1,1,0.918526892081226,0,37.4169388,-6.4396529,195570.548017522,4146750.5103622,-559400.342338919,4498681.73602249,1
238,"29SQB25","QB25",1,0.319823796622973,1650,20617,1,0,1,1,1,1,37.5056381,-6.4399362,195905.423855723,4156596.80822915,-559010.6454916,4508729.15987645,0
239,"29SQB26","QB26",0,0.434858180217042,1651,20618,0,0,0,0,0.917231309940159,0,37.5958672,-6.4387026,196381.292672335,4166608.09672265,-558481.118917044,4518945.2746155,0
240,"29SQB27","QB27",1,0.575479377421403,1652,20619,1,0,1,1,1,1,37.6873474,-6.4333334,197227.565185814,4176744.96214755,-557586.353017905,4529298.29773469,0
241,"29SQB28","QB28",0,0.669173502881603,1653,20620,1,0,1,1,0.913568064995938,0,37.7819214,-6.4307532,197840.332633096,4187234.36323208,-556918.168990018,4539996.41518863,1
242,"29SQB29","QB29",0,0.731030243971697,1654,20621,1,0,1,1,0.917911685768315,1,37.873909,-6.4299669,198284.938088192,4197442.57673052,-556416.587531516,4550397.03436195,1
243,"29SQB30","QB30",1,0.139174413590688,1725,20854,2,0,1,1,1,1,37.0573807,-6.3385296,203114.54260316,4106520.49114335,-552258.429316298,4457907.09884963,0
244,"29SQB31","QB31",1,0.114870895439598,1726,20855,0,0,0,0,1,1,37.1467209,-6.3336196,203899.731498198,4116420.9822975,-551424.418271281,4468045.27662178,NA
245,"29SQB32","QB32",1,0.119510425311853,1727,20856,1,0,1,1,1,1,37.2329483,-6.3361449,204012.580850463,4125999.32396768,-551251.070544607,4477825.95450654,0
246,"29SQB33","QB33",0,0.132784662787477,1728,20857,1,0,1,1,0.918067712837444,1,37.3249779,-6.3305087,204872.827525616,4136196.22061256,-550340.350632829,4488260.13584781,1
247,"29SQB34","QB34",1,0.222277690221016,1729,20858,1,0,1,1,1,1,37.4141731,-6.3275495,205484.501115052,4146086.99204367,-549674.810554517,4498368.37911836,0
248,"29SQB35","QB35",0,0.271353532044529,1730,20859,1,0,1,1,0.918065623521023,1,37.5042496,-6.3255777,206012.411649765,4156078.76384942,-549090.276564887,4508571.91186299,1
249,"29SQB36","QB36",1,0.330199358228673,1731,20860,1,0,1,1,1,1,37.593441,-6.3224349,206640.574034316,4165968.72540788,-548407.442385547,4518670.63090973,0
250,"29SQB37","QB37",1,0.39252973618464,1732,20861,1,0,1,1,1,1,37.6860237,-6.3211842,207115.223361664,4176241.12231268,-547872.326771777,4529148.52572015,0
251,"29SQB38","QB38",1,0.53427280357904,1733,20862,1,0,1,1,1,1,37.775486,-6.3169718,207838.997310644,4186157.99674388,-547094.187459265,4539268.61179182,0
252,"29SQB39","QB39",0,0.626645341492916,1734,20863,1,0,1,1,0.914714043802363,0,37.8686867,-6.3143406,208438.193892709,4196494.87019258,-546435.073277333,4549806.70300473,1
253,"29SQB40","QB40",0,0.149828898269413,1807,21070,1,0,1,1,0.921515231103908,1,37.0589752,-6.224288,213282.723830273,4106346.3478621,-542297.761077996,4458088.07940913,1
254,"29SQB41","QB41",1,0.125700351349746,1808,21071,1,0,1,1,1,1,37.1441383,-6.2253122,213512.924678543,4115801.37979996,-542006.398904044,4467752.2705159,0
255,"29SQB42","QB42",0,0.113293087728107,1809,21072,1,0,1,1,0.918250137827397,1,37.2329025,-6.2184653,214456.122913471,4125632.3948143,-541013.030513906,4477820.76057743,1
256,"29SQB43","QB43",0,0.120390202973593,1810,21073,1,0,1,1,0.873151199160281,1,37.32164,-6.2155538,215049.637642068,4135472.43182912,-540361.779097669,4487881.77339707,1
257,"29SQB44","QB44",0,0.180920556040346,1811,21074,1,0,1,1,0.90034410508689,1,37.4118042,-6.2168884,215272.700753641,4145483.7415126,-540072.337552142,4498099.97664399,1
258,"29SQB45","QB45",0,0.238529684852213,1812,21075,1,0,1,1,0.877459866740885,1,37.5008278,-6.2103672,216187.104503269,4155344.81852888,-539104.887634957,4508184.38736884,1
259,"29SQB46","QB46",0,0.278060378900411,1813,21076,0,1,0,1,0.919053543410658,1,37.5931282,-6.208221,216726.839639222,4165582.90868801,-538501.952619365,4518635.22198026,0
260,"29SQB47","QB47",1,0.335494258374182,1814,21077,0,0,0,0,1,1,37.6811523,-6.2052011,217327.662320921,4175343.82378579,-537841.854330429,4528597.33524779,NA
261,"29SQB48","QB48",1,0.483338668577304,1815,21078,0,0,0,0,1,1,37.7719994,-6.2042809,217754.260482498,4185424.51280238,-537350.192360573,4538874.28925805,NA
262,"29SQB49","QB49",1,0.548049862569613,1816,21079,1,0,1,1,1,1,37.8651505,-6.2004862,218443.100053683,4195752.35417852,-536598.344180445,4549406.9603039,0
263,"29SQB50","QB50",0,0.131294189413172,1890,21260,1,0,1,1,0.874393919584105,0,37.054718,-6.1128883,223176.106214788,4105543.29877776,-532610.600856833,4457604.87118347,1
264,"29SQB51","QB51",0,0.12844442223199,1891,21261,1,0,1,1,0.896785214974218,0,37.1440926,-6.110218,223738.745534067,4115454.57137413,-531985.930624143,4467747.08563771,1
265,"29SQB52","QB52",0,0.117562033031931,1892,21262,1,0,1,1,0.869527708843538,0,37.2329216,-6.1043477,224583.486677508,4125296.06669193,-531084.59510722,4477822.92660478,1
266,"29SQB53","QB53",0,0.0979309460501516,1893,21263,0,1,0,1,0.849222616482865,0,37.3198318,-6.0684233,228084.676795254,4134837.70845604,-527578.617453796,4487676.80506986,0
267,"29SQB54","QB54",0,0.119285792313923,1894,21264,0,1,0,1,0.917506835149561,0,37.407486,-6.0683532,228407.36339796,4144565.83215157,-527187.794301417,4497610.70525698,0
268,"29SQB55","QB55",1,0.211248288311398,1895,21265,1,0,1,1,1,1,37.497364,-6.0707569,228519.967060544,4154548.01325831,-527000.969692161,4507792.09951478,0
269,"29SQB56","QB56",1,0.265446723737357,1896,21266,1,0,1,1,1,1,37.5880165,-6.0628247,229549.462411943,4164586.43515133,-525912.818294386,4518056.57012304,0
270,"29SQB57","QB57",0,0.339615181726726,1897,21267,2,0,1,1,0.916386309597236,0,37.6792526,-6.0639338,229782.470311892,4174715.81912339,-525605.780778153,4528382.38380093,1
271,"29SQB58","QB58",0,0.424026716163173,1898,21268,1,0,1,1,0.879457833288854,0,37.7701797,-6.0672288,229822.689075313,4184817.34503475,-525488.245368589,4538668.48464087,1
272,"29SQB59","QB59",0,0.497686881096666,1899,21269,1,0,1,1,0.876571815912382,1,37.8586845,-6.0598269,230796.787548211,4194619.2170059,-524454.244978703,4548676.00557009,1
